c_classid;c_instanceid;c_price;c_offers;c_popularity;c_rarity;c_quality;c_heroid;c_market_name;c_name_color;c_price_updated;c_pop
497876010;1706606273;9999;1;0;Immortal;Inscribed;2;"Inscribed Rampant Outrage";CF6A32;1464326999;707
497876010;1714493153;5800;1;1;Immortal;Inscribed;2;"Inscribed Rampant Outrage";CF6A32;1464344909;1168
497876010;1731291333;7000;1;0;Immortal;Inscribed;2;"Inscribed Rampant Outrage";CF6A32;1464339453;971
497876010;1741878443;15500;1;0;Immortal;Inscribed;2;"Inscribed Rampant Outrage";CF6A32;1464335710;1000
497876011;498214034;2200;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464343272;886
497876011;498261827;6000;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464340349;567
497876011;498780537;2799;1;1;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464342252;1223
497876011;499517461;6000;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464340344;326
497876011;500776629;2534;1;2;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464336879;1381
497876011;560542278;6000;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464340355;589
497876011;560542286;2368;1;5;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464343723;1517
497876011;560542399;2433;4;5;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464310105;1418
497876011;560542612;2660;3;1;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464315818;1405
497876011;560542774;5600;2;4;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464340359;681
497876011;560542884;5800;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464335133;655
497876011;560542924;18055;1;2;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464350147;207
497876011;560543574;2423;2;1;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464307356;1330
497876011;560543819;18890;1;1;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464336253;181
497876011;560544071;2200;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464342904;1516
497876011;560544476;3500;1;3;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464340586;1150
497876011;560545027;3012;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464341462;1364
497876011;560545865;2414;1;1;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464351457;1394
497876011;560548541;2421;1;1;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464342276;1428
497876011;560549464;5800;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464335139;588
497876011;560551934;2414;1;1;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464341931;1166
497876011;560554004;2421;1;2;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464352249;1390
497876011;560555213;4500;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464322931;777
497876011;560555934;3400;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464310333;1015
497876011;560556409;3390;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464332854;1079
497876011;560559695;2433;1;1;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464336876;1453
497876011;560569172;7000;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464354399;481
497876011;560570741;2409;1;1;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464337466;955
497876011;560585233;2368;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464343993;1191
497876011;560588740;2416;2;1;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464311567;1428
497876011;560592299;2555;1;3;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464319367;1506
497876011;560595432;6900;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464348020;501
497876011;560608946;5600;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464335309;571
497876011;560618144;5500;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464340341;507
497876011;560623631;5775;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464342456;565
497876011;560645046;5800;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464335128;588
497876011;560650232;17250;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464319875;223
497876011;560655494;2200;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464342733;889
497876011;560656852;5800;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464335134;588
497876011;560663170;3100;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464341801;1095
497876011;560697941;2200;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464343027;1663
497876011;560847406;2500;1;1;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464315390;1495
497876011;560848963;2368;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464341882;1211
497876011;560947935;2700;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464320719;1425
497876011;560981495;4499;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464326998;621
497876011;561000700;5500;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464335088;609
497876011;561007099;3390;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464332766;577
497876011;561039044;2700;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464315877;1384
497876011;561082477;2421;1;1;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464341302;808
497876011;561248191;2700;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464353546;1246
497876011;561260387;5800;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464335137;588
497876011;561488844;4900;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464322821;736
497876011;561560925;18890;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464336182;227
497876011;561666819;2300;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464352331;1463
497876011;561682982;2700;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464354036;1246
497876011;561742604;5800;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464335137;588
497876011;561758627;2409;1;1;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464314894;1499
497876011;561796479;2700;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464353622;1246
497876011;562405887;5500;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464340340;643
497876011;562727867;2700;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464314923;1337
497876011;562912471;2465;1;2;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464317927;1516
497876011;563070642;2462;1;1;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464307403;1309
497876011;563642119;2368;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464341706;1147
497876011;564639972;5500;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464335083;609
497876011;565360056;7500;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464353256;449
497876011;567541174;2421;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464312350;1491
497876011;569000358;2250;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464342730;1000
497876011;577027774;6486;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464329693;539
497876011;581633623;2700;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464353538;1246
497876011;600294743;2433;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464317325;1536
497876011;600787392;5800;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464335138;588
497876011;610798584;3000;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464320649;1282
497876011;618785376;5800;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464335132;578
497876011;623439631;10000;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464347540;400
497876011;626372254;2313;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464345786;1000
497876011;627172489;17500;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464324007;1000
497876011;629801311;2500;1;1;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464352641;1346
497876011;634938411;2200;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464347691;1000
497876011;637398848;2421;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464342732;1000
497876011;642656641;2421;1;1;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464314060;1491
497876011;690188808;2700;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464353687;1246
497876011;831286312;2462;1;1;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464320803;1351
497876011;1099010808;2700;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464328776;1274
497876011;1205170982;5800;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464335132;588
497876011;1266869632;2600;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464348906;1438
497876011;1274022936;7500;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464350282;498
497876011;1309852640;5800;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464335136;588
497876011;1338981748;2423;1;1;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464328950;1443
497876011;1368091024;2421;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464341881;1000
497876011;1387700428;2409;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464355177;1489
497876011;1402710817;2495;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464318800;1542
497876011;1433940669;4000;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464355126;897
497876011;1485020598;5600;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464335107;599
497876011;1488339518;2423;1;1;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464307765;1330
497876011;1506857965;18890;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464336182;201
497876011;1573996121;2368;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464341881;1000
497876011;1580195503;17745;1;1;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464310103;194
497876011;1607978665;5500;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464334998;673
497876011;1612876678;2700;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464328723;1295
497876011;1621413394;5900;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464348233;580
497876011;1625233152;2421;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464314587;1402
497876011;1629937110;2421;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464341703;1000
497876011;1637994712;2462;1;1;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464312258;1466
497876011;1657564513;5000;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464346208;697
497876011;1663340932;3500;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464336282;1157
497876011;1670448248;2368;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464342726;1000
497876011;1678603224;2700;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464315754;1384
497876011;1699449406;2700;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464353652;1246
497876011;1704837577;2700;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464353556;1246
497876011;1706968126;2500;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464326259;1443
497876011;1710952497;2500;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464328724;1398
497876011;1716995554;2700;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464353692;1246
497876011;1721896596;2700;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464318891;1425
497876011;1723331377;2423;1;1;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464355847;1427
497876011;1727866487;18575;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464348481;1000
497876011;1732130303;2531;1;1;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464354777;1330
497876011;1746897673;2200;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464343020;1000
497876011;1746897676;2200;1;0;Immortal;Inscribed;5;"Inscribed Yulsaria's Glacier";CF6A32;1464343271;1000
497876292;253040279;35795;1;1;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464310074;206
497876292;497876318;6400;2;5;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464326715;1017
497876292;497876348;6796;7;47;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464346750;1027
497876292;497877004;7300;2;5;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464308605;1012
497876292;497877815;7890;4;11;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464331439;947
497876292;497878078;5799;2;1;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464314092;1206
497876292;497895852;5800;1;4;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464330704;1169
497876292;497904712;7200;1;7;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464334207;1095
497876292;497924366;6000;1;1;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464350057;1259
497876292;497944889;14000;1;3;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464335099;542
497876292;497945402;37325;1;8;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464337565;163
497876292;497945776;5248;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464349202;1207
497876292;497948139;13000;1;4;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464353099;555
497876292;497973241;5245;1;1;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464343405;1429
497876292;498274748;13000;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464335093;525
497876292;499117291;7700;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464310162;974
497876292;499151254;15500;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464309877;477
497876292;499547548;6000;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464345015;1633
497876292;500672069;10000;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464340428;748
497876292;502423657;11000;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464340397;583
497876292;502511733;12900;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464335318;538
497876292;502592697;35060;1;1;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464353165;206
497876292;507710031;11000;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464340491;583
497876292;510639935;15000;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464343052;493
497876292;529287379;14000;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464335098;488
497876292;561463588;15000;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464309865;493
497876292;565222345;25000;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464340857;257
497876292;586208684;12000;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464342827;578
497876292;597724575;10000;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464341111;655
497876292;648511749;6600;1;1;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464308681;1120
497876292;689435608;6450;1;1;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464313600;1085
497876292;765772291;7321;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464316053;1001
497876292;973826328;5255;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464354137;1373
497876292;1006443959;12000;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464335054;624
497876292;1145019388;14000;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464340734;458
497876292;1189990196;10000;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464340633;655
497876292;1208510252;9900;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464348161;685
497876292;1211919498;20000;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464335057;342
497876292;1292025800;12333;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464327161;550
497876292;1386433932;9900;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464347993;662
497876292;1430503399;8100;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464310291;912
497876292;1462798854;9500;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464343477;695
497876292;1474588631;15500;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464335872;484
497876292;1494497330;9900;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464347993;685
497876292;1579241693;11000;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464341190;631
497876292;1614403153;9598;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464325908;778
497876292;1671715265;13000;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464335093;525
497876292;1680005677;12000;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464335047;570
497876292;1692252604;10000;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464354454;722
497876292;1718514252;13000;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464335083;575
497876292;1724014197;8900;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464339302;1000
497876292;1724772239;19500;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464335813;383
497876292;1729521644;7000;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464341702;1000
497876292;1744243785;11000;1;0;Immortal;Inscribed;17;"Inscribed The Lightning Orchid";CF6A32;1464336605;1000
497876320;497915638;4500;1;3;Immortal;Inscribed;43;"Inscribed Fluttering Mortis";CF6A32;1464350337;667
497876320;497916783;3200;1;0;Immortal;Inscribed;43;"Inscribed Fluttering Mortis";CF6A32;1464307970;859
497876320;497930458;2699;3;2;Immortal;Inscribed;43;"Inscribed Fluttering Mortis";CF6A32;1464342165;1200
497876320;497949216;6800;1;0;Immortal;Inscribed;43;"Inscribed Fluttering Mortis";CF6A32;1464340430;469
497876320;497951711;22000;1;1;Immortal;Inscribed;43;"Inscribed Fluttering Mortis";CF6A32;1464335282;129
497876320;497969608;2421;1;1;Immortal;Inscribed;43;"Inscribed Fluttering Mortis";CF6A32;1464327692;1262
497876320;497979943;3000;1;0;Immortal;Inscribed;43;"Inscribed Fluttering Mortis";CF6A32;1464327736;1132
497876320;498021612;2421;1;1;Immortal;Inscribed;43;"Inscribed Fluttering Mortis";CF6A32;1464355644;1310
497876320;498026991;2426;2;1;Immortal;Inscribed;43;"Inscribed Fluttering Mortis";CF6A32;1464336534;1315
497876320;498117742;4499;1;1;Immortal;Inscribed;43;"Inscribed Fluttering Mortis";CF6A32;1464320886;714
497876320;498149843;10000;1;0;Immortal;Inscribed;43;"Inscribed Fluttering Mortis";CF6A32;1464307947;275
497876320;498152564;2400;1;3;Immortal;Inscribed;43;"Inscribed Fluttering Mortis";CF6A32;1464325340;1330
497876320;498165461;4016;1;0;Immortal;Inscribed;43;"Inscribed Fluttering Mortis";CF6A32;1464304932;629
497876320;498330795;2700;1;0;Immortal;Inscribed;43;"Inscribed Fluttering Mortis";CF6A32;1464336516;1182
497876320;498350593;3300;1;0;Immortal;Inscribed;43;"Inscribed Fluttering Mortis";CF6A32;1464340898;908
497876320;498404180;2446;1;2;Immortal;Inscribed;43;"Inscribed Fluttering Mortis";CF6A32;1464313017;1332
497876320;498537979;28000;1;1;Immortal;Inscribed;43;"Inscribed Fluttering Mortis";CF6A32;1464308795;98
497876320;498559924;7500;1;0;Immortal;Inscribed;43;"Inscribed Fluttering Mortis";CF6A32;1464321816;456
497876320;498580637;2421;1;3;Immortal;Inscribed;43;"Inscribed Fluttering Mortis";CF6A32;1464321572;1239
497876320;498619511;7000;1;0;Immortal;Inscribed;43;"Inscribed Fluttering Mortis";CF6A32;1464325447;429
497876320;498629674;2433;1;1;Immortal;Inscribed;43;"Inscribed Fluttering Mortis";CF6A32;1464317770;1419
497876320;498639163;4000;1;0;Immortal;Inscribed;43;"Inscribed Fluttering Mortis";CF6A32;1464339458;690
